0 0 0 
0.010101 0.0859025 0.0859755 
0.020202 0.162582 0.16272 
0.030303 0.230925 0.231122 
0.040404 0.291733 0.291981 
0.0505051 0.345728 0.346022 
0.0606061 0.393566 0.393901 
0.0707071 0.435839 0.43621 
0.0808081 0.473081 0.473483 
0.0909091 0.505775 0.506205 
0.10101 0.534358 0.534812 
0.111111 0.559225 0.559701 
0.121212 0.580734 0.581228 
0.131313 0.599207 0.599716 
0.141414 0.614935 0.615458 
0.151515 0.628183 0.628717 
0.161616 0.639188 0.639731 
0.171717 0.648166 0.648717 
0.181818 0.655312 0.655869 
0.191919 0.660802 0.661364 
0.20202 0.664795 0.66536 
0.212121 0.667435 0.668002 
0.222222 0.668851 0.66942 
0.232323 0.669162 0.669731 
0.242424 0.668473 0.669042 
0.252525 0.666881 0.667448 
0.262626 0.664472 0.665037 
0.272727 0.661325 0.661888 
0.282828 0.657511 0.65807 
0.292929 0.653094 0.653649 
0.30303 0.648131 0.648682 
0.313131 0.642676 0.643222 
0.323232 0.636775 0.637317 
0.333333 0.630472 0.631008 
0.343434 0.623804 0.624335 
0.353535 0.616808 0.617332 
0.363636 0.609514 0.610032 
0.373737 0.601951 0.602463 
0.383838 0.594145 0.594651 
0.393939 0.58612 0.586618 
0.40404 0.577896 0.578388 
0.414141 0.569493 0.569977 
0.424242 0.560927 0.561404 
0.434343 0.552215 0.552684 
0.444444 0.54337 0.543832 
0.454545 0.534405 0.53486 
0.464646 0.525332 0.525779 
0.474747 0.516161 0.516601 
0.484848 0.506902 0.507333 
0.494949 0.497563 0.497986 
0.505051 0.488151 0.488566 
0.515152 0.478674 0.479081 
0.525253 0.469138 0.469537 
0.535354 0.459549 0.459939 
0.545455 0.449911 0.450293 
0.555556 0.440229 0.440604 
0.565657 0.430508 0.430875 
0.575758 0.420752 0.42111 
0.585859 0.410963 0.411313 
0.59596 0.401145 0.401487 
0.606061 0.391301 0.391634 
0.616162 0.381433 0.381758 
0.626263 0.371544 0.37186 
0.636364 0.361635 0.361942 
0.646465 0.351708 0.352007 
0.656566 0.341766 0.342056 
0.666667 0.331809 0.332091 
0.676768 0.321839 0.322113 
0.686869 0.311857 0.312123 
0.69697 0.301865 0.302122 
0.707071 0.291864 0.292112 
0.717172 0.281853 0.282093 
0.727273 0.271835 0.272066 
0.737374 0.26181 0.262032 
0.747475 0.251778 0.251992 
0.757576 0.24174 0.241946 
0.767677 0.231698 0.231895 
0.777778 0.22165 0.221839 
0.787879 0.211598 0.211778 
0.79798 0.201543 0.201714 
0.808081 0.191484 0.191646 
0.818182 0.181421 0.181576 
0.828283 0.171356 0.171502 
0.838384 0.161289 0.161426 
0.848485 0.151218 0.151347 
0.858586 0.141146 0.141266 
0.868687 0.131072 0.131184 
0.878788 0.120997 0.121099 
0.888889 0.110919 0.111014 
0.89899 0.10084 0.100926 
0.909091 0.0907605 0.0908377 
0.919192 0.0806793 0.080748 
0.929293 0.0705971 0.0706572 
0.939394 0.060514 0.0605655 
0.949495 0.05043 0.0504729 
0.959596 0.0403453 0.0403796 
0.969697 0.0302598 0.0302856 
0.979798 0.0201738 0.0201909 
0.989899 0.0100871 0.0100957 
1 0 5.88857e-18 
