0.248756 0.000183302 -0.000391352 0.000637849
0.497512 0.000411001 -0.000876628 0.00142734
0.746269 0.000687131 -0.00146327 0.00237865
0.995025 0.00101574 -0.00215843 0.00350099
1.24378 0.00140088 -0.00296894 0.00480251
1.49254 0.00184656 -0.00390118 0.00629011
1.74129 0.00235673 -0.00496106 0.00796929
1.99005 0.00293527 -0.0061539 0.00984403
2.23881 0.00358594 -0.00748435 0.0119167
2.48756 0.00431237 -0.00895637 0.0141878
2.73632 0.00511801 -0.0105731 0.0166561
2.98507 0.00600613 -0.0123368 0.0193183
3.23383 0.00697978 -0.014249 0.0221693
3.48259 0.00804175 -0.0163099 0.0252017
3.73134 0.00919458 -0.018519 0.0284062
3.9801 0.0104405 -0.0208748 0.0317713
4.22886 0.0117814 -0.0233743 0.0352835
4.47761 0.013219 -0.0260137 0.0389272
4.72637 0.0147543 -0.0287881 0.0426849
4.97512 0.0163882 -0.0316913 0.0465371
5.22388 0.0181213 -0.0347161 0.0504626
5.47264 0.0199534 -0.0378539 0.0544386
5.72139 0.0218843 -0.0410953 0.0584404
5.97015 0.023913 -0.0444297 0.0624425
6.21891 0.0260384 -0.0478453 0.0664176
6.46766 0.0282586 -0.0513295 0.0703379
6.71642 0.0305716 -0.0548687 0.0741745
6.96517 0.0329746 -0.0584482 0.0778981
7.21393 0.0354647 -0.0620527 0.0814791
7.46269 0.0380383 -0.0656662 0.0848876
7.71144 0.0406915 -0.0692718 0.0880942
7.9602 0.0434198 -0.0728521 0.0910697
8.20896 0.0462185 -0.0763895 0.0937856
8.45771 0.0490823 -0.0798656 0.0962145
8.70647 0.0520057 -0.0832621 0.0983301
8.95522 0.0549827 -0.0865604 0.100107
9.20398 0.0580071 -0.0897417 0.101523
9.45274 0.0610722 -0.0927877 0.102557
9.70149 0.0641711 -0.0956799 0.103189
9.95025 0.0672967 -0.0984003 0.103402
10.199 0.0704415 -0.100931 0.103183
10.4478 0.0735981 -0.103256 0.102519
10.6965 0.0767585 -0.105358 0.101403
10.9453 0.0799149 -0.107221 0.0998276
11.194 0.0830593 -0.108831 0.0977913
11.4428 0.0861836 -0.110174 0.0952942
11.6915 0.0892797 -0.111238 0.0923398
11.9403 0.0923395 -0.11201 0.0889351
12.1891 0.0953549 -0.112481 0.0850901
12.4378 0.098318 -0.112641 0.080818
12.6866 0.101221 -0.112483 0.076135
12.9353 0.104056 -0.112001 0.0710605
13.1841 0.106815 -0.11119 0.0656168
13.4328 0.109491 -0.110047 0.0598287
13.6816 0.112077 -0.10857 0.0537241
13.9303 0.114567 -0.10676 0.0473328
14.1791 0.116953 -0.104616 0.0406872
14.4279 0.11923 -0.102144 0.0338216
14.6766 0.121391 -0.0993466 0.0267721
14.9254 0.123431 -0.0962308 0.0195762
15.1741 0.125345 -0.0928039 0.0122728
15.4229 0.127129 -0.0890751 0.00490172
15.6716 0.128777 -0.0850548 -0.00249644
15.9204 0.130287 -0.0807548 -0.00988076
16.1692 0.131655 -0.0761883 -0.0172101
16.4179 0.132878 -0.0713695 -0.0244436
16.6667 0.133954 -0.0663138 -0.0315408
16.9154 0.13488 -0.0610376 -0.0384618
17.1642 0.135656 -0.0555583 -0.0451679
17.4129 0.136281 -0.0498941 -0.0516217
17.6617 0.136753 -0.044064 -0.0577871
17.9104 0.137074 -0.0380874 -0.0636299
18.1592 0.137243 -0.0319846 -0.0691179
18.408 0.137261 -0.0257759 -0.0742212
18.6567 0.137131 -0.0194822 -0.0789119
18.9055 0.136852 -0.0131245 -0.0831651
19.1542 0.136429 -0.00672389 -0.0869583
19.403 0.135863 -0.000301379 -0.0902719
19.6517 0.135158 0.00612211 -0.0930893
19.9005 0.134317 0.0125259 -0.0953969
20.1493 0.133343 0.0188896 -0.097184
20.398 0.132242 0.0251935 -0.0984431
20.6468 0.131016 0.031418 -0.0991699
20.8955 0.129671 0.0375444 -0.0993632
21.1443 0.128212 0.0435547 -0.0990245
21.393 0.126643 0.0494316 -0.0981588
21.6418 0.12497 0.0551587 -0.0967737
21.8905 0.123199 0.0607203 -0.0948797
22.1393 0.121336 0.0661019 -0.0924902
22.3881 0.119385 0.07129 -0.0896208
22.6368 0.117353 0.076272 -0.0862898
22.8856 0.115246 0.0810365 -0.0825178
23.1343 0.113069 0.0855731 -0.0783273
23.3831 0.11083 0.0898728 -0.073743
23.6318 0.108533 0.0939274 -0.0687909
23.8806 0.106185 0.09773 -0.0634989
24.1294 0.103792 0.101275 -0.0578961
24.3781 0.10136 0.104558 -0.0520125
24.6269 0.0988947 0.107575 -0.0458793
24.8756 0.0964016 0.110324 -0.0395281
25.1244 0.0938863 0.112805 -0.0329912
25.3731 0.0913546 0.115015 -0.026301
25.6219 0.0888116 0.116958 -0.01949
25.8706 0.0862626 0.118634 -0.0125905
26.1194 0.0837126 0.120046 -0.00563465
