lambda 2.23009 4.13433 6.0736
0.0199601 0.00146331 0.00206304 0.00247931
0.0399202 0.00295453 0.00416385 0.0050021
0.0598802 0.0044726 0.00629937 0.00756272
0.0798403 0.00601647 0.00846642 0.0101554
0.0998004 0.00758501 0.0106618 0.0127741
0.11976 0.00917711 0.0128821 0.0154129
0.139721 0.0107916 0.0151242 0.0180658
0.159681 0.0124273 0.0173844 0.0207264
0.179641 0.014083 0.0196595 0.0233887
0.199601 0.0157574 0.0219458 0.0260464
0.219561 0.0174494 0.0242399 0.0286931
0.239521 0.0191576 0.0265382 0.0313226
0.259481 0.0208807 0.028837 0.0339285
0.279441 0.0226175 0.0311328 0.0365047
0.299401 0.0243667 0.033422 0.0390449
0.319361 0.0261268 0.0357008 0.0415429
0.339321 0.0278966 0.0379658 0.0439926
0.359281 0.0296746 0.0402133 0.0463881
0.379242 0.0314596 0.0424396 0.0487233
0.399202 0.0332501 0.0446412 0.0509925
0.419162 0.0350448 0.0468145 0.05319
0.439122 0.0368423 0.0489561 0.0553103
0.459082 0.0386412 0.0510623 0.057348
0.479042 0.0404401 0.0531299 0.0592979
0.499002 0.0422377 0.0551553 0.061155
0.518962 0.0440324 0.0571353 0.0629145
0.538922 0.0458231 0.0590666 0.0645717
0.558882 0.0476082 0.0609459 0.0661223
0.578842 0.0493864 0.0627702 0.067562
0.598802 0.0511564 0.0645365 0.0688871
0.618762 0.0529168 0.0662416 0.0700937
0.638723 0.0546663 0.0678829 0.0711785
0.658683 0.0564036 0.0694574 0.0721384
0.678643 0.0581272 0.0709625 0.0729705
0.698603 0.0598361 0.0723957 0.0736722
0.718563 0.0615288 0.0737544 0.0742412
0.738523 0.0632041 0.0750363 0.0746756
0.758483 0.0648607 0.0762392 0.0749736
0.778443 0.0664976 0.0773609 0.0751338
0.798403 0.0681134 0.0783994 0.0751553
0.818363 0.069707 0.079353 0.0750371
0.838323 0.0712772 0.0802197 0.074779
0.858283 0.072823 0.080998 0.0743806
0.878244 0.0743433 0.0816865 0.0738423
0.898204 0.0758369 0.0822838 0.0731644
0.918164 0.0773028 0.0827886 0.0723478
0.938124 0.0787402 0.0832 0.0713937
0.958084 0.0801479 0.0835169 0.0703033
0.978044 0.081525 0.0837386 0.0690785
0.998004 0.0828707 0.0838645 0.0677213
1.01796 0.0841841 0.083894 0.066234
1.03792 0.0854643 0.0838269 0.0646191
1.05788 0.0867105 0.0836629 0.0628796
1.07784 0.0879221 0.0834018 0.0610187
1.0978 0.0890981 0.0830439 0.0590397
1.11776 0.0902381 0.0825893 0.0569464
1.13772 0.0913413 0.0820384 0.0547427
1.15768 0.092407 0.0813917 0.0524327
1.17764 0.0934349 0.0806498 0.0500209
